fulldate,value,external_temp,internal_temp,internal_humidity,external_humidity,day,month,year,hour
8/3/2018 8:00,108,24.35,26.1,44.83333333,59.83333333,3,8,2018,8
8/3/2018 9:00,112,26.41666667,26.18333333,45,52.5,3,8,2018,9
8/3/2018 10:00,70,27.9,26.25,45,47.5,3,8,2018,10
8/3/2018 11:00,110,29.11666667,26.3,44.33333333,42.5,3,8,2018,11
8/3/2018 12:00,81,30.13333333,26.3,44,40.16666667,3,8,2018,12
8/3/2018 13:00,97,30.86666667,26.35,44,37.66666667,3,8,2018,13
8/3/2018 14:00,98,31.25,26.58333333,42.33333333,35.66666667,3,8,2018,14
8/3/2018 15:00,86,31.58333333,26.78333333,40.16666667,34.5,3,8,2018,15
8/3/2018 16:00,777,31.41666667,27.08333333,41.33333333,35.16666667,3,8,2018,16
8/3/2018 17:00,1015,30.86666667,27.23333333,46,36.16666667,3,8,2018,17
8/3/2018 18:00,242,29.78333333,27.36666667,39.83333333,38.16666667,3,8,2018,18
8/3/2018 19:00,227,27.71666667,27.26666667,37.83333333,41.66666667,3,8,2018,19
8/3/2018 20:00,215,25.8,27.16666667,39.5,46.33333333,3,8,2018,20
8/3/2018 21:00,85,24.4,27.1,40.83333333,50,3,8,2018,21
8/3/2018 22:00,124,23.43333333,27.01666667,42,53.16666667,3,8,2018,22
8/3/2018 23:00,122,22.4,26.95,42.33333333,56.66666667,3,8,2018,23
8/4/2018 0:00,121,21.45,26.9,43,59.66666667,4,8,2018,0
8/4/2018 1:00,55,20.71666667,26.86666667,43,61.5,4,8,2018,1
8/4/2018 2:00,146,19.78333333,26.8,42.33333333,65.83333333,4,8,2018,2
8/4/2018 3:00,121,19.25,26.78333333,42,68,4,8,2018,3
8/4/2018 4:00,55,19.1,26.68333333,42,68.33333333,4,8,2018,4
8/4/2018 5:00,172,18.95,26.63333333,40.66666667,67.83333333,4,8,2018,5
8/4/2018 6:00,487,19.7,26.1,37.83333333,63.33333333,4,8,2018,6
8/4/2018 7:00,666,21.65,26.11666667,38.33333333,51.83333333,4,8,2018,7
8/4/2018 8:00,103,23.58333333,26.4,39.16666667,47.66666667,4,8,2018,8
8/4/2018 9:00,1251,25.36666667,26.55,39.83333333,45.33333333,4,8,2018,9
8/4/2018 10:00,1160,26.68333333,26.83333333,39.83333333,42,4,8,2018,10
8/4/2018 11:00,282,28,27.1,39.66666667,41.66666667,4,8,2018,11
8/4/2018 12:00,217,29.05,27.1,40.16666667,40.5,4,8,2018,12
8/4/2018 13:00,423,29.53333333,27.31666667,40.66666667,41.16666667,4,8,2018,13
8/4/2018 14:00,581,29.93333333,27.61666667,40.5,38.66666667,4,8,2018,14
8/4/2018 15:00,485,30.18333333,27.93333333,39.66666667,37.83333333,4,8,2018,15
8/4/2018 16:00,249,29.81666667,27.95,42.16666667,44.33333333,4,8,2018,16
8/4/2018 17:00,402,28.65,27.8,44.33333333,48.16666667,4,8,2018,17
8/4/2018 18:00,234,25.93333333,27.5,44,55.66666667,4,8,2018,18
8/4/2018 19:00,202,23.63333333,27.5,43.33333333,62.83333333,4,8,2018,19
8/4/2018 20:00,235,21.88333333,27.55,42.83333333,70.5,4,8,2018,20
8/4/2018 21:00,219,20.71666667,27.25,43,75.83333333,4,8,2018,21
8/4/2018 22:00,256,19.71666667,27.08333333,43,78.83333333,4,8,2018,22
8/4/2018 23:00,258,18.83333333,26.95,43,80.16666667,4,8,2018,23
8/5/2018 0:00,257,17.86666667,26.8,42.66666667,83.5,5,8,2018,0
8/5/2018 1:00,258,16.85,26.65,42,90.33333333,5,8,2018,1
8/5/2018 2:00,207,16.18333333,26.46666667,42,92,5,8,2018,2
8/5/2018 3:00,263,15.68333333,26.33333333,42,93,5,8,2018,3
8/5/2018 4:00,256,15.46666667,26.16666667,42,93,5,8,2018,4
8/5/2018 5:00,195,16.11666667,26.03333333,42,92.16666667,5,8,2018,5
8/5/2018 6:00,359,17.33333333,25.88333333,42.66666667,87.5,5,8,2018,6
8/5/2018 7:00,687,18.33333333,25.45,44.66666667,81.83333333,5,8,2018,7
8/5/2018 8:00,143,19.7,26.56666667,44.83333333,75.66666667,5,8,2018,8
8/5/2018 9:00,114,21.05,26.65,45,69.16666667,5,8,2018,9
8/5/2018 10:00,74,22.5,26.7,44.33333333,63.16666667,5,8,2018,10
8/5/2018 11:00,114,23.76666667,26.7,44,56.16666667,5,8,2018,11
8/5/2018 12:00,65,24.76666667,26.7,44,51.5,5,8,2018,12
8/5/2018 13:00,117,25.55,26.7,44,47.33333333,5,8,2018,13
8/5/2018 14:00,62,26.3,26.7,44,43,5,8,2018,14
8/5/2018 15:00,111,26.83333333,26.7,44,41.5,5,8,2018,15
8/5/2018 16:00,65,26.93333333,26.7,44,38.5,5,8,2018,16
8/5/2018 17:00,104,26.76666667,26.7,44,40,5,8,2018,17
8/5/2018 18:00,71,26.15,26.7,44,41,5,8,2018,18
8/5/2018 19:00,96,24.41666667,26.7,44,45.66666667,5,8,2018,19
8/5/2018 20:00,79,22.71666667,26.7,43.83333333,50.66666667,5,8,2018,20
8/5/2018 21:00,85,21.65,26.65,43,53.66666667,5,8,2018,21
8/5/2018 22:00,88,21.16666667,26.6,42.83333333,54.66666667,5,8,2018,22
8/5/2018 23:00,70,20.53333333,26.6,42,56.5,5,8,2018,23
8/6/2018 0:00,103,19.7,26.5,42,59.5,6,8,2018,0
8/6/2018 1:00,55,18.66666667,26.5,42,64.16666667,6,8,2018,1
8/6/2018 2:00,132,18.13333333,26.41666667,42,66.16666667,6,8,2018,2
8/6/2018 3:00,52,17.56666667,26.4,42,68.5,6,8,2018,3
8/6/2018 4:00,107,17.25,26.3,42,70.66666667,6,8,2018,4
8/6/2018 5:00,63,17.36666667,26.3,42,71.66666667,6,8,2018,5
8/6/2018 6:00,86,18.36666667,26.3,42,69.83333333,6,8,2018,6
8/6/2018 7:00,86,20.13333333,26.31666667,41.16666667,66.16666667,6,8,2018,7
8/6/2018 8:00,61,22.25,26.3,41,60.16666667,6,8,2018,8
8/6/2018 9:00,108,23.88333333,26.36666667,41,54.66666667,6,8,2018,9
8/6/2018 10:00,48,25.35,26.4,41,50.66666667,6,8,2018,10
8/6/2018 11:00,108,26.53333333,26.41666667,41.66666667,46.5,6,8,2018,11
8/6/2018 12:00,65,27.7,26.5,42,42.16666667,6,8,2018,12
8/6/2018 13:00,91,28.68333333,26.5,42,38.33333333,6,8,2018,13
8/6/2018 14:00,77,29.28333333,26.5,42,35.33333333,6,8,2018,14
8/6/2018 15:00,74,29.53333333,26.5,42.5,33.33333333,6,8,2018,15
8/6/2018 16:00,98,29.43333333,26.5,43,32.83333333,6,8,2018,16
8/6/2018 17:00,63,29.08333333,26.5,43,31.33333333,6,8,2018,17
8/6/2018 18:00,188,28.06666667,26.56666667,44,34.66666667,6,8,2018,18
8/6/2018 19:00,201,26.03333333,26.7,44,38.33333333,6,8,2018,19
8/6/2018 20:00,193,24.3,26.7,44.5,45.5,6,8,2018,20
8/6/2018 21:00,66,23.43333333,26.7,44.16666667,53.33333333,6,8,2018,21
8/6/2018 22:00,112,22.65,26.68333333,44,55,6,8,2018,22
8/6/2018 23:00,101,22.18333333,26.6,43,57,6,8,2018,23
8/7/2018 0:00,75,21.53333333,26.6,43,59.66666667,7,8,2018,0
8/7/2018 1:00,118,20.33333333,26.53333333,43,64.33333333,7,8,2018,1
8/7/2018 2:00,69,19.38333333,26.5,42.83333333,68.5,7,8,2018,2
8/7/2018 3:00,123,18.75,26.5,42,71.66666667,7,8,2018,3
8/7/2018 4:00,49,18.45,26.43333333,42,74.33333333,7,8,2018,4
8/7/2018 5:00,224,18.85,26.36666667,42.33333333,74.33333333,7,8,2018,5
8/7/2018 6:00,555,20.08333333,26.18333333,42.16666667,70.83333333,7,8,2018,6
8/7/2018 7:00,176,22.21666667,26.13333333,44.16666667,66,7,8,2018,7
8/7/2018 8:00,357,24.78333333,26.33333333,48,55.83333333,7,8,2018,8
8/7/2018 9:00,113,27.33333333,26.51666667,47.33333333,42.83333333,7,8,2018,9
8/7/2018 10:00,66,29.13333333,26.6,46,37,7,8,2018,10
8/7/2018 11:00,106,30.68333333,26.6,46,32.5,7,8,2018,11
8/7/2018 12:00,68,31.98333333,26.6,45,30.5,7,8,2018,12
8/7/2018 13:00,102,32.66666667,26.81666667,41,29.16666667,7,8,2018,13
8/7/2018 14:00,166,33.01666667,27.01666667,39,28.33333333,7,8,2018,14
8/7/2018 15:00,160,31.33333333,27.01666667,39.83333333,31.16666667,7,8,2018,15
8/7/2018 16:00,225,28.2,27,42.66666667,48.16666667,7,8,2018,16
8/7/2018 17:00,158,26.81666667,27.1,46.5,57.5,7,8,2018,17
8/7/2018 18:00,227,26.25,27.2,42.5,51.33333333,7,8,2018,18
8/7/2018 19:00,221,25.63333333,27.13333333,42.33333333,53.66666667,7,8,2018,19
8/7/2018 20:00,173,24.33333333,27.18333333,45.5,62.5,7,8,2018,20
8/7/2018 21:00,121,20.78333333,27.16666667,45,92,7,8,2018,21
8/7/2018 22:00,91,20.48333333,27.1,45,93,7,8,2018,22
8/7/2018 23:00,139,19.58333333,27.08333333,45.16666667,100,7,8,2018,23
8/8/2018 0:00,75,19.46666667,27,45,100,8,8,2018,0
8/8/2018 1:00,60,19.28333333,27,45,100,8,8,2018,1
8/8/2018 2:00,149,19.25,27,45,100,8,8,2018,2
8/8/2018 3:00,62,18.83333333,26.95,45,100,8,8,2018,3
8/8/2018 4:00,124,18.46666667,26.9,45,100,8,8,2018,4
8/8/2018 5:00,571,18.45,26.66666667,45.5,100,8,8,2018,5
8/8/2018 6:00,142,18.4,26.6,46,100,8,8,2018,6
8/8/2018 7:00,135,18.03333333,26.28333333,44.16666667,100,8,8,2018,7
8/8/2018 8:00,116,19.5,26.1,42.83333333,100,8,8,2018,8
8/8/2018 9:00,122,20.56666667,26.35,42.16666667,88.16666667,8,8,2018,9
8/8/2018 10:00,1489,21.88333333,26.6,42,68,8,8,2018,10
8/8/2018 11:00,540,22.75,26.56666667,39.5,57.5,8,8,2018,11
8/8/2018 12:00,255,23.75,26.43333333,37.33333333,50.33333333,8,8,2018,12
8/8/2018 13:00,199,24.56666667,26.11666667,35.5,46.16666667,8,8,2018,13
8/8/2018 14:00,163,24.86666667,26,34.83333333,44.33333333,8,8,2018,14
8/8/2018 15:00,203,24.93333333,26.03333333,34.83333333,43.66666667,8,8,2018,15
8/8/2018 16:00,185,24.48333333,26,35.16666667,45.16666667,8,8,2018,16
8/8/2018 17:00,177,23.53333333,25.98333333,35.66666667,47.66666667,8,8,2018,17
8/8/2018 18:00,189,22.13333333,26.01666667,36.16666667,51.83333333,8,8,2018,18
8/8/2018 19:00,138,21.31666667,26.13333333,37.83333333,54,8,8,2018,19
8/8/2018 20:00,216,20.65,26.2,38.33333333,57.83333333,8,8,2018,20
8/8/2018 21:00,75,19.7,26.2,39.16666667,62,8,8,2018,21
8/8/2018 22:00,124,19.08333333,26.13333333,40,64.5,8,8,2018,22
8/8/2018 23:00,58,18.31666667,26.1,40.16666667,67,8,8,2018,23
8/9/2018 0:00,104,17.75,26.08333333,40,69.66666667,9,8,2018,0
8/9/2018 1:00,74,17.46666667,26,40,71.5,9,8,2018,1
8/9/2018 2:00,134,17.41666667,25.95,40,72.5,9,8,2018,2
8/9/2018 3:00,94,17.35,25.9,40,74.33333333,9,8,2018,3
8/9/2018 4:00,62,17.35,25.81666667,40,75.83333333,9,8,2018,4
8/9/2018 5:00,115,17.28333333,25.8,40,84,9,8,2018,5
8/9/2018 6:00,149,16.46666667,25.71666667,41.16666667,100,9,8,2018,6
8/9/2018 7:00,506,17.13333333,25.56666667,45.16666667,100,9,8,2018,7
8/9/2018 8:00,817,17.1,25.28333333,48.83333333,100,9,8,2018,8
8/9/2018 9:00,709,17.31666667,25.63333333,49.66666667,100,9,8,2018,9
8/9/2018 10:00,880,17.98333333,25.68333333,50.16666667,100,9,8,2018,10
8/9/2018 11:00,173,18.83333333,25.65,52,100,9,8,2018,11
8/9/2018 12:00,97,19.08333333,25.68333333,51.83333333,100,9,8,2018,12
8/9/2018 13:00,128,17.96666667,25.7,49.83333333,100,9,8,2018,13
8/9/2018 14:00,86,18.28333333,25.7,49.5,100,9,8,2018,14
8/9/2018 15:00,376,17.38333333,25.7,50.16666667,100,9,8,2018,15
8/9/2018 16:00,183,15.91666667,25.68333333,49.5,100,9,8,2018,16
8/9/2018 17:00,964,15.65,25.68333333,47.66666667,100,9,8,2018,17
8/9/2018 18:00,206,15.41666667,25.76666667,47.16666667,100,9,8,2018,18
8/9/2018 19:00,206,15.01666667,25.8,47.16666667,100,9,8,2018,19
8/9/2018 20:00,142,14.21666667,25.66666667,46,100,9,8,2018,20
8/9/2018 21:00,109,13.66666667,25.53333333,46,100,9,8,2018,21
8/9/2018 22:00,78,13.16666667,25.43333333,45.66666667,100,9,8,2018,22
8/9/2018 23:00,72,12.78333333,25.33333333,45,100,9,8,2018,23
8/10/2018 0:00,109,12.56666667,25.23333333,45,100,10,8,2018,0
8/10/2018 1:00,66,12.28333333,25.1,44.33333333,100,10,8,2018,1
8/10/2018 2:00,117,12.1,25.1,44,100,10,8,2018,2
8/10/2018 3:00,145,11.98333333,25.03333333,43.83333333,100,10,8,2018,3
8/10/2018 4:00,84,11.68333333,24.96666667,43,100,10,8,2018,4
8/10/2018 5:00,475,11.81666667,24.9,43,100,10,8,2018,5
8/10/2018 6:00,321,12.53333333,24.91666667,42.66666667,99.16666667,10,8,2018,6
8/10/2018 7:00,136,13.88333333,25.01666667,41.83333333,94.83333333,10,8,2018,7
8/10/2018 8:00,87,15.45,25.28333333,43.16666667,87.66666667,10,8,2018,8
8/10/2018 9:00,79,17.1,25.41666667,43.83333333,77.83333333,10,8,2018,9
8/10/2018 10:00,93,19.05,25.48333333,43,68.66666667,10,8,2018,10
8/10/2018 11:00,394,20.41666667,25.28333333,40,59.16666667,10,8,2018,11
8/10/2018 12:00,173,21.13333333,25.15,37.66666667,51.5,10,8,2018,12
8/10/2018 13:00,230,21.33333333,25.11666667,38.83333333,49.66666667,10,8,2018,13
8/10/2018 14:00,106,22.1,25.18333333,39,46,10,8,2018,14
8/10/2018 15:00,66,22.43333333,25.2,39,43.5,10,8,2018,15
8/10/2018 16:00,102,22.03333333,25.06666667,37.66666667,44.66666667,10,8,2018,16
8/10/2018 17:00,256,21.16666667,25.08333333,36.33333333,47.5,10,8,2018,17
8/10/2018 18:00,316,19.58333333,25.1,36.16666667,52.66666667,10,8,2018,18
8/10/2018 19:00,522,18.36666667,25.1,37.5,58.5,10,8,2018,19
8/10/2018 20:00,732,17.93333333,25.1,38.5,61.83333333,10,8,2018,20
8/10/2018 21:00,73,17.5,25,39,67.66666667,10,8,2018,21
8/10/2018 22:00,76,15.91666667,24.9,40,86.66666667,10,8,2018,22
8/10/2018 23:00,118,14.73333333,24.85,40,94.66666667,10,8,2018,23
8/11/2018 0:00,64,14.33333333,24.8,40,96.66666667,11,8,2018,0
8/11/2018 1:00,76,13.98333333,24.8,40.66666667,97.5,11,8,2018,1
8/11/2018 2:00,122,13.8,24.7,41,99,11,8,2018,2
8/11/2018 3:00,61,13.66666667,24.7,41,99,11,8,2018,3
8/11/2018 4:00,182,12.95,24.63333333,41,100,11,8,2018,4
8/11/2018 5:00,138,12.76666667,24.6,41,100,11,8,2018,5
8/11/2018 6:00,77,13.35,24.6,41.33333333,100,11,8,2018,6
8/11/2018 7:00,62,14.56666667,24.55,43.5,98.33333333,11,8,2018,7
8/11/2018 8:00,126,16.11666667,24.7,44.66666667,87,11,8,2018,8
8/11/2018 9:00,78,17.73333333,24.8,44.33333333,74,11,8,2018,9
8/11/2018 10:00,559,19.25,24.65,39.83333333,65,11,8,2018,10
8/11/2018 11:00,225,19.65,24.6,37.33333333,61.16666667,11,8,2018,11
8/11/2018 12:00,72,20.95,24.55,36.33333333,54.5,11,8,2018,12
8/11/2018 13:00,116,21.55,24.45,36.66666667,52.16666667,11,8,2018,13
8/11/2018 14:00,118,21.95,24.5,36.16666667,48.83333333,11,8,2018,14
8/11/2018 15:00,83,21.78333333,24.56666667,36.83333333,46.66666667,11,8,2018,15
8/11/2018 16:00,154,21.48333333,24.6,38.66666667,47.33333333,11,8,2018,16
8/11/2018 17:00,187,20.8,24.66666667,39.16666667,51.66666667,11,8,2018,17
8/11/2018 18:00,155,19.65,24.61666667,39,59,11,8,2018,18
8/11/2018 19:00,157,18.31666667,24.66666667,40.16666667,64.16666667,11,8,2018,19
8/11/2018 20:00,181,17.46666667,24.7,41,68.66666667,11,8,2018,20
8/11/2018 21:00,112,16.63333333,24.7,41,73.16666667,11,8,2018,21
8/11/2018 22:00,74,15.85,24.61666667,41,75.66666667,11,8,2018,22
8/11/2018 23:00,103,15.16666667,24.55,41,77,11,8,2018,23
8/12/2018 0:00,70,14.65,24.5,41,77,12,8,2018,0
8/12/2018 1:00,59,14.2,24.43333333,41,76.16666667,12,8,2018,1
8/12/2018 2:00,118,13.81666667,24.38333333,40.5,76,12,8,2018,2
8/12/2018 3:00,82,13.48333333,24.3,40,76.5,12,8,2018,3
8/12/2018 4:00,54,13.18333333,24.25,40,77.33333333,12,8,2018,4
8/12/2018 5:00,193,13.3,24.16666667,38.66666667,77.83333333,12,8,2018,5
8/12/2018 6:00,95,14.5,24.1,39.5,76,12,8,2018,6
8/12/2018 7:00,84,16.38333333,24.05,39,72.66666667,12,8,2018,7
8/12/2018 8:00,68,18.25,24.2,41.66666667,69.16666667,12,8,2018,8
8/12/2018 9:00,102,20.28333333,24.4,42.33333333,63.83333333,12,8,2018,9
8/12/2018 10:00,89,22.33333333,24.5,42,54.33333333,12,8,2018,10
8/12/2018 11:00,64,23.4,24.5,42,50,12,8,2018,11
8/12/2018 12:00,62,24.06666667,24.5,42,47,12,8,2018,12
8/12/2018 13:00,93,25.25,24.51666667,41.5,44.16666667,12,8,2018,13
8/12/2018 14:00,85,26.3,24.51666667,41,41.5,12,8,2018,14
8/12/2018 15:00,57,26.98333333,24.5,41,40.16666667,12,8,2018,15
8/12/2018 16:00,78,26.6,24.5,41,40.5,12,8,2018,16
8/12/2018 17:00,98,25.36666667,24.5,41,42.83333333,12,8,2018,17
8/12/2018 18:00,95,24.26666667,24.5,41,46,12,8,2018,18
8/12/2018 19:00,199,23.35,24.58333333,42.16666667,50.5,12,8,2018,19
8/12/2018 20:00,169,21.93333333,24.6,42,60.5,12,8,2018,20
8/12/2018 21:00,132,21.15,24.6,42,63.83333333,12,8,2018,21
8/12/2018 22:00,64,18.93333333,24.6,42.66666667,84.83333333,12,8,2018,22
8/12/2018 23:00,69,17.76666667,24.6,44,98.5,12,8,2018,23
8/13/2018 0:00,105,17.26666667,24.6,44,100,13,8,2018,0
8/13/2018 1:00,69,17.21666667,24.6,44.5,100,13,8,2018,1
8/13/2018 2:00,87,17.1,24.6,46,100,13,8,2018,2
8/13/2018 3:00,104,17.1,24.6,46.83333333,100,13,8,2018,3
8/13/2018 4:00,182,17.1,24.53333333,47.16666667,100,13,8,2018,4
8/13/2018 5:00,705,17.1,24.6,48,100,13,8,2018,5
8/13/2018 6:00,707,17.28333333,24.58333333,48,100,13,8,2018,6
8/13/2018 7:00,321,18.03333333,24.48333333,50.5,100,13,8,2018,7
8/13/2018 8:00,540,18.2,24.43333333,53.83333333,100,13,8,2018,8
8/13/2018 9:00,922,18.23333333,24.3,53.33333333,100,13,8,2018,9
8/13/2018 10:00,538,19.16666667,24.33333333,54.33333333,100,13,8,2018,10
8/13/2018 11:00,369,19.9,24.6,55.33333333,100,13,8,2018,11
8/13/2018 12:00,177,19.25,24.56666667,53.33333333,100,13,8,2018,12
8/13/2018 13:00,126,20.7,24.5,53,99.33333333,13,8,2018,13
8/13/2018 14:00,156,20.51666667,24.6,52,94.5,13,8,2018,14
8/13/2018 15:00,60,20.45,24.6,52.33333333,91.5,13,8,2018,15
8/13/2018 16:00,81,20.15,24.6,53,86.33333333,13,8,2018,16
8/13/2018 17:00,96,19.75,24.56666667,52.66666667,82.5,13,8,2018,17
8/13/2018 18:00,53,18.76666667,24.5,51.66666667,82.66666667,13,8,2018,18
8/13/2018 19:00,247,17.6,24.58333333,50,85,13,8,2018,19
8/13/2018 20:00,229,16.58333333,24.66666667,49.5,88.83333333,13,8,2018,20
8/13/2018 21:00,138,15.95,24.6,48.83333333,91,13,8,2018,21
8/13/2018 22:00,118,15.35,24.46666667,48,92.33333333,13,8,2018,22
8/13/2018 23:00,61,14.88333333,24.4,48,94.5,13,8,2018,23
8/14/2018 0:00,82,14.91666667,24.31666667,48,95.33333333,14,8,2018,0
8/14/2018 1:00,100,15.25,24.28333333,48,96,14,8,2018,1
8/14/2018 2:00,76,15.7,24.2,48,96.66666667,14,8,2018,2
8/14/2018 3:00,74,15.98333333,24.2,48,97,14,8,2018,3
8/14/2018 4:00,185,16.1,24.15,48,96.66666667,14,8,2018,4
8/14/2018 5:00,107,16.25,24.18333333,48,97,14,8,2018,5
8/14/2018 6:00,54,16.83333333,24.15,48.16666667,96.33333333,14,8,2018,6
8/14/2018 7:00,243,17.98333333,24.1,48.33333333,93.83333333,14,8,2018,7
8/14/2018 8:00,455,18.93333333,24.13333333,50.33333333,89.83333333,14,8,2018,8
8/14/2018 9:00,139,20.08333333,24.18333333,50.5,82.66666667,14,8,2018,9
8/14/2018 10:00,533,21.6,24.13333333,50,74.33333333,14,8,2018,10
8/14/2018 11:00,419,22.7,24.51666667,50,68.33333333,14,8,2018,11
8/14/2018 12:00,76,23.23333333,24.5,50,65.33333333,14,8,2018,12
8/14/2018 13:00,492,23.15,24.5,50,65.5,14,8,2018,13
8/14/2018 14:00,252,23.13333333,24.5,51.16666667,64.83333333,14,8,2018,14
8/14/2018 15:00,103,23.03333333,24.5,51,61.83333333,14,8,2018,15
8/14/2018 16:00,99,22.6,24.5,50.5,59.16666667,14,8,2018,16
8/14/2018 17:00,205,21.41666667,24.5,50,62.33333333,14,8,2018,17
8/14/2018 18:00,146,20.18333333,24.5,49,69.33333333,14,8,2018,18
8/14/2018 19:00,607,18.45,24.53333333,49.16666667,74.83333333,14,8,2018,19
8/14/2018 20:00,784,17.13333333,24.6,50,80.5,14,8,2018,20
8/14/2018 21:00,122,16.26666667,24.6,49.66666667,85.5,14,8,2018,21
8/14/2018 22:00,110,15.81666667,24.5,49,88.16666667,14,8,2018,22
8/14/2018 23:00,75,15.45,24.4,48.83333333,90.33333333,14,8,2018,23
8/15/2018 0:00,62,15.11666667,24.31666667,48,91.83333333,15,8,2018,0
8/15/2018 1:00,103,14.96666667,24.3,48,93.33333333,15,8,2018,1
8/15/2018 2:00,89,15.53333333,24.21666667,47.33333333,92.33333333,15,8,2018,2
8/15/2018 3:00,58,15.65,24.18333333,47,92,15,8,2018,3
8/15/2018 4:00,99,15.65,24.1,47.16666667,93.5,15,8,2018,4
8/15/2018 5:00,504,16.15,24.1,47,94,15,8,2018,5
8/15/2018 6:00,150,16.98333333,24.1,47.66666667,92.33333333,15,8,2018,6
8/15/2018 7:00,193,17.63333333,24.1,48.16666667,91.33333333,15,8,2018,7
8/15/2018 8:00,896,18.28333333,24.06666667,49.5,88.66666667,15,8,2018,8
8/15/2018 9:00,1256,18.76666667,24,50.66666667,86.66666667,15,8,2018,9
8/15/2018 10:00,1090,19.65,23.98333333,51.83333333,84,15,8,2018,10
8/15/2018 11:00,862,20.33333333,23.96666667,51.66666667,80.16666667,15,8,2018,11
8/15/2018 12:00,296,21.18333333,24.31666667,52.5,75.33333333,15,8,2018,12
8/15/2018 13:00,351,22.01666667,24.48333333,51.33333333,71.83333333,15,8,2018,13
8/15/2018 14:00,198,22.53333333,24.55,50.66666667,68.83333333,15,8,2018,14
8/15/2018 15:00,94,23.2,24.58333333,49.5,65.66666667,15,8,2018,15
8/15/2018 16:00,143,22.78333333,24.4,48,65.66666667,15,8,2018,16
8/15/2018 17:00,198,21.93333333,24.4,48,68.66666667,15,8,2018,17
8/15/2018 18:00,481,20.26666667,24.4,48,73.5,15,8,2018,18
8/15/2018 19:00,547,18.53333333,24.5,49.16666667,79.5,15,8,2018,19
8/15/2018 20:00,278,17.41666667,24.6,47.83333333,84.16666667,15,8,2018,20
8/15/2018 21:00,210,16.71666667,24.58333333,48.66666667,86.33333333,15,8,2018,21
8/15/2018 22:00,570,16.11666667,24.45,48.16666667,89.33333333,15,8,2018,22
8/15/2018 23:00,630,15.36666667,24.28333333,48,90.66666667,15,8,2018,23
8/16/2018 0:00,100,14.91666667,24.1,48,93.16666667,16,8,2018,0
8/16/2018 1:00,87,14.63333333,24.1,48,93.5,16,8,2018,1
8/16/2018 2:00,78,14.18333333,24,48,94.83333333,16,8,2018,2
8/16/2018 3:00,137,13.76666667,24,48,95.66666667,16,8,2018,3
8/16/2018 4:00,85,13.45,23.93333333,47.33333333,96,16,8,2018,4
8/16/2018 5:00,55,13.58333333,23.88333333,47,97,16,8,2018,5
8/16/2018 6:00,144,14.43333333,23.75,47.16666667,96.16666667,16,8,2018,6
8/16/2018 7:00,168,16.18333333,23.86666667,47.83333333,94,16,8,2018,7
8/16/2018 8:00,70,17.95,24.03333333,48,90.16666667,16,8,2018,8
8/16/2018 9:00,62,19.81666667,24.11666667,48,84.5,16,8,2018,9
8/16/2018 10:00,1000,21.5,24.21666667,49.33333333,78,16,8,2018,10
8/16/2018 11:00,201,22.7,24.3,49,73.33333333,16,8,2018,11
8/16/2018 12:00,65,23.65,24.3,49.33333333,68.5,16,8,2018,12
8/16/2018 13:00,91,24.3,24.3,50.16666667,64.83333333,16,8,2018,13
8/16/2018 14:00,94,24.85,24.3,50,62,16,8,2018,14
8/16/2018 15:00,70,25.35,24.3,50,59,16,8,2018,15
8/16/2018 16:00,145,25.21666667,24.35,50.33333333,59.16666667,16,8,2018,16
8/16/2018 17:00,184,24.31666667,24.4,51,65.33333333,16,8,2018,17
8/16/2018 18:00,146,22.08333333,24.5,50.83333333,70.5,16,8,2018,18
8/16/2018 19:00,265,20.55,24.45,50.5,75,16,8,2018,19
8/16/2018 20:00,245,19.91666667,24.56666667,51,78.83333333,16,8,2018,20
8/16/2018 21:00,168,19.15,24.56666667,51,82,16,8,2018,21
8/16/2018 22:00,66,18.08333333,24.46666667,49.83333333,83.33333333,16,8,2018,22
8/16/2018 23:00,94,16.06666667,24.36666667,49,99.83333333,16,8,2018,23
8/17/2018 0:00,95,15.5,24.25,49,100,17,8,2018,0
8/17/2018 1:00,60,15.35,24.2,49,100,17,8,2018,1
8/17/2018 2:00,100,14.8,24.2,49,100,17,8,2018,2
8/17/2018 3:00,136,13.81666667,24.13333333,48.33333333,100,17,8,2018,3
8/17/2018 4:00,56,13.58333333,24.1,48,100,17,8,2018,4
8/17/2018 5:00,70,13.68333333,24.01666667,48,100,17,8,2018,5
8/17/2018 6:00,94,13.63333333,24,47.16666667,100,17,8,2018,6
8/17/2018 7:00,177,14.11666667,24.03333333,47.66666667,100,17,8,2018,7
8/17/2018 8:00,339,15.96666667,24.35,49,100,17,8,2018,8
8/17/2018 9:00,93,17.61666667,24.6,48.33333333,100,17,8,2018,9
8/17/2018 10:00,873,18.66666667,24.63333333,46.5,100,17,8,2018,10
8/17/2018 11:00,300,19.66666667,24.66666667,43.16666667,98.66666667,17,8,2018,11
8/17/2018 12:00,490,20.61666667,24.6,42,84.16666667,17,8,2018,12
8/17/2018 13:00,614,21.45,24.46666667,41.16666667,64,17,8,2018,13
8/17/2018 14:00,75,21.6,24.4,42.5,58.83333333,17,8,2018,14
8/17/2018 15:00,71,21.28333333,24.4,44.66666667,57.83333333,17,8,2018,15
8/17/2018 16:00,89,21.11666667,24.26666667,43.66666667,56.5,17,8,2018,16
8/17/2018 17:00,159,20.55,24.36666667,43.33333333,59.83333333,17,8,2018,17
