891,-40.0
892,56.0
893,0.0
894,-36.0
895,15.0
896,24.0
897,80.03427124023438
898,0.0
899,-42.034271240234375
900,117.0
901,-98.0
902,-36.0
903,23.0
904,-65.0
905,77.0
906,80.0
907,-86.0
908,24.0
909,11.0
910,-27.0
911,-97.0
912,25.0
913,8.0
914,-24.0
915,-5.0
916,32.0
917,-25.0
918,-39.0
919,72.0
920,77.0
921,-73.0
922,-71.0
923,49.0
924,93.03427124023438
925,-110.03427124023438
926,-18.0
927,19.0
928,112.0
929,-89.0
930,39.0
931,65.0
932,91.0
933,-144.0
934,12.0
935,-47.0
936,-65.0
937,37.0
938,5.0
939,-39.0
940,35.0
941,15.0
942,82.03427124023438
943,-70.03427124023438
944,115.0
945,-132.0
946,-26.0
947,124.0
948,-10.965728759765625
949,0.0
950,89.96572875976562
951,-89.96572875976562
952,-90.03427124023438
953,30.0
954,72.0
955,30.0
956,-44.0
957,32.0
958,-40.0
959,-106.0
960,-18.0
961,30.0
962,12.0
963,-41.0
964,53.0
965,22.0
966,-62.0
967,11.0
968,108.0
969,-11.0
970,-122.0
971,42.0
972,138.0
973,-45.965728759765625
974,-128.03427124023438
975,43.0
976,-2.0
977,32.0
978,0.0
979,116.0
980,-88.0
981,11.0
982,6.0
983,-55.0
984,-75.0
985,1.0
986,39.0
987,20.0
988,-52.0
989,14.0
990,27.0
991,-17.0
992,100.0
993,56.0
994,-106.0
995,-82.0
996,53.0
997,-8.0
998,-42.0
999,29.0
1000,42.0
1001,-75.0
1002,60.0
1003,81.03427124023438
1004,0.0
1005,-83.03427124023438
1006,0.0
1007,-40.0
1008,-13.0
1009,-4.0
1010,4.0
1011,48.0
1012,9.0
1013,-64.0
1014,14.0
1015,144.0
1016,149.0
1017,-201.0
1018,-61.0
1019,-32.0
1020,130.03427124023438
1021,0.0
1022,-109.03427124023438
1023,-29.0
1024,84.0
1025,-49.0
1026,-35.0
1027,132.0
1028,108.0
1029,-101.96572875976562
1030,-83.03427124023438
1031,-52.0
1032,-1.0
1033,0.0
1034,0.0
1035,38.0
1036,-2.0
1037,46.0
1038,-73.0
1039,24.0
1040,46.0
1041,-4.0
1042,-60.0
1043,128.0
1044,-71.0
1045,10.0
1046,-32.0
1047,86.03427124023438
1048,-76.03427124023438
1049,43.0
1050,40.0
1051,-10.0
1052,-23.0
1053,-65.0
1054,29.0
1055,-48.0
1056,-16.0
1057,-4.0
1058,2.0
1059,-3.0
1060,18.0
1061,85.0
1062,28.034271240234375
1063,-21.034271240234375
1064,-48.0
1065,29.0
1066,77.0
1067,-120.0
1068,187.0
1069,-214.0
1070,3.0
1071,2.0
1072,67.0
1073,-5.0
1074,54.0
1075,-50.0
1076,15.0
1077,-17.0
1078,38.0
1079,-47.0
1080,-77.0
1081,-7.0
1082,-4.0
1083,1.0
1084,11.0
1085,141.0
1086,-141.0
1087,109.0
1088,-45.0
1089,-13.0
1090,-15.0
1091,90.03427124023438
1092,144.96572875976562
1093,-144.96572875976562
1094,0.0
1095,-50.034271240234375
1096,7.0
1097,-63.0
1098,58.0
1099,-5.0
1100,79.0
1101,-25.0
1102,-43.0
1103,-61.0
1104,-11.0
1105,-16.0
1106,-1.0
1107,-5.0
1108,7.0
1109,-10.0
1110,-1.0
1111,129.0
1112,-40.0
1113,-7.0
1114,-9.0
1115,-71.0
1116,138.03427124023438
1117,-108.03427124023438
1118,74.0
1119,61.0
1120,-50.0
1121,16.0
1122,-19.0
1123,-12.0
1124,127.0
1125,-89.0
1126,-92.0
1127,-17.0
1128,-22.0
1129,-4.0
1130,1.0
1131,-5.0
1132,11.0
1133,-12.0
1134,0.0
1135,55.0
1136,83.0
1137,-45.0
1138,-10.0
1139,44.0
1140,13.034271240234375
1141,26.965728759765625
1142,116.0
1143,-142.96572875976562
1144,-8.034271240234375
1145,-1.0
1146,-44.0
1147,2.0
1148,52.0
1149,-74.0
1150,-2.0
1151,-2.0
1152,-10.0
1153,-51.0
1154,-1.0
1155,16.0
1156,22.0
1157,-36.0
1158,-3.0
1159,34.0
1160,103.0
1161,-75.0
1162,-61.0
1163,139.03427124023438
1164,0.0
1165,0.0
1166,54.965728759765625
1167,-88.0
1168,38.0
1169,-17.0
1170,-4.0
1171,-30.0
1172,65.0
1173,24.0
1174,-41.0
1175,-76.0
1176,-21.0
1177,-6.0
1178,3.0
1179,3.0
1180,9.0
1181,-13.0
1182,-1.0
1183,31.0
1184,77.0
1185,-28.0
1186,-92.0
1187,-29.0
1188,141.03427124023438
1189,0.0
1190,0.0
1191,-46.034271240234375
1192,16.0
1193,-25.0
1194,-1.0
1195,77.0
1196,-24.0
1197,-56.0
1198,-30.0
1199,-51.0
1200,0.0
1201,0.0
1202,0.0
1203,6.0
1204,6.0
1205,-10.0
1206,3.0
1207,29.0
1208,97.0
1209,-71.0
1210,-35.0
1211,-11.0
1212,90.0
1213,36.034271240234375
1214,-23.034271240234375
1215,-3.0
1216,-45.0
1217,2.0
1218,16.0
1219,0.0
1220,85.0
1221,-75.0
1222,32.0
1223,-31.0
1224,-49.0
1225,-40.0
1226,-5.0
1227,3.0
1228,6.0
1229,41.0
1230,86.03427124023438
1231,-29.034271240234375
1232,27.0
1233,-69.0
1234,-51.0
1235,-4.0
1236,13.0
1237,245.0
1238,-179.0
1239,8.0
1240,87.0
1241,-136.0
1242,49.0
1243,60.0
1244,46.0
1245,-90.0
1246,-14.0
1247,-33.0
1248,-50.0
1249,-21.0
1250,2.0
1251,-2.0
1252,12.0
1253,-8.0
1254,35.0
1255,25.0
1256,74.0
1257,87.0
1258,-83.96572875976562
1259,-140.03427124023438
1260,173.0
1261,21.0
1262,-71.0
1263,-28.0
1264,-96.0
1265,128.0
1266,22.0
1267,-3.0
1268,46.0
1269,-109.0
1270,3.0
1271,-38.0
1272,10.0
1273,-20.0
1274,-2.0
1275,23.0
1276,0.0
1277,-28.0
1278,30.0
1279,1.0
1280,67.0
1281,-38.0
1282,1.0
1283,-67.0
1284,115.03427124023438
1285,-75.03427124023438
1286,-6.0
1287,44.0
1288,-9.0
1289,-57.0
1290,54.0
1291,53.0
1292,24.0
1293,-74.0
1294,38.0
1295,-37.0
1296,-57.0
1297,13.0
1298,10.0
1299,-60.0
1300,58.0
1301,-1.0
1302,-44.0
1303,104.0
1304,-56.0
1305,-6.0
1306,76.0
1307,17.0
1308,-107.0
1309,98.03427124023438
1310,0.0
1311,0.0
1312,-61.034271240234375
1313,8.0
1314,4.0
1315,52.0
1316,12.0
1317,-81.0
1318,67.0
1319,-56.0
1320,-75.0
1321,26.0
1322,15.0
1323,-34.0
1324,28.0
1325,12.0
1326,-54.0
1327,45.0
1328,12.0
1329,68.0
1330,19.0
1331,-6.965728759765625
1332,0.0
1333,-80.03427124023438
1334,54.0
1335,-19.0
1336,-24.0
1337,107.0
1338,6.0
1339,-47.0
1340,6.0
1341,24.0
1342,-79.0
1343,-25.0
1344,40.0
1345,-28.0
1346,-33.0
1347,-21.0
1348,36.0
1349,8.0
1350,-3.0
1351,66.0
1352,-58.0
1353,-13.0
1354,207.0
1355,-216.0
1356,92.03427124023438
1357,-42.034271240234375
1358,-3.0
1359,-25.0
1360,-15.0
1361,39.0
1362,40.0
1363,-22.0
1364,60.0
1365,-36.0
1366,-6.0
1367,-71.0
1368,-39.0
1369,37.0
1370,3.0
1371,-41.0
1372,40.0
1373,-1.0
1374,0.0
1375,-2.0
1376,84.03427124023438
1377,0.0
1378,-50.034271240234375
1379,50.034271240234375
1380,59.965728759765625
1381,-80.0
1382,-42.0
1383,33.0
1384,-45.0
1385,46.0
1386,-18.0
1387,13.0
1388,80.0
1389,-65.0
1390,-63.0
1391,7.0
1392,-2.0
1393,-7.0
1394,-46.0
1395,52.0
1396,-2.0
1397,12.0
1398,9.0
1399,-51.0
1400,28.0
1401,70.0
1402,-49.0
1403,138.0
1404,-77.96572875976562
1405,14.965728759765625
1406,-126.0
1407,30.0
1408,15.0
1409,-55.0
1410,79.0
1411,36.0
1412,82.0
1413,-145.0
1414,40.0
1415,-77.0
1416,-34.0
1417,42.0
1418,25.0
1419,-44.0
1420,-18.0
1421,63.0
1422,6.0
1423,33.0
1424,-43.0
1425,137.0
1426,-94.0
1427,33.034271240234375
1428,129.96572875976562
1429,-129.96572875976562
1430,0.0
1431,-85.03427124023438
1432,35.0
1433,-13.0
1434,6.0
1435,26.0
1436,80.0
1437,-85.0
1438,-25.0
1439,-28.0
1440,-26.0
1441,23.0
1442,-24.0
1443,-24.0
1444,54.0
1445,-4.0
1446,-44.0
1447,29.0
1448,93.0
1449,-84.0
1450,-36.0
1451,83.0
1452,93.0
1453,-133.0
1454,89.03427124023438
1455,0.0
1456,93.96572875976562
1457,-189.0
1458,46.0
1459,32.0
1460,-18.0
1461,-19.0
1462,6.0
1463,-51.0
1464,-40.0
1465,39.0
1466,8.0
1467,-43.0
1468,35.0
1469,27.0
1470,-51.0
1471,105.0
1472,-42.0
1473,50.0
1474,-35.0
1475,-86.0
1476,63.0
1477,70.0
1478,-85.0
1479,18.0
1480,17.0
1481,-8.0
1482,-14.0
1483,71.03427124023438
1484,35.965728759765625
1485,-48.0
1486,-14.0
1487,-42.0
1488,-40.0
1489,-23.0
1490,-1.0
1491,-5.0
1492,57.0
1493,-20.0
1494,-39.0
1495,113.0
1496,-30.0
1497,-40.0
1498,53.0
1499,43.034271240234375
1500,140.96572875976562
1501,-140.96572875976562
1502,0.0
1503,4.965728759765625
1504,-18.0
1505,-12.0
1506,24.0
1507,-32.0
1508,159.0
1509,-182.0
1510,-11.0
1511,-15.0
1512,0.0
1513,-46.0
1514,-5.0
1515,35.0
1516,16.0
1517,-57.0
1518,23.0
1519,103.0
1520,-89.0
1521,95.0
1522,7.034271240234375
1523,58.965728759765625
1524,-58.965728759765625
1525,25.965728759765625
1526,-87.0
1527,-29.0
1528,21.0
1529,30.0
1530,19.0
1531,20.0
1532,54.0
1533,-111.0
1534,-9.0
1535,-23.0
1536,-20.0
1537,-27.0
1538,-3.0
1539,0.0
1540,54.0
1541,-49.0
1542,-5.0
1543,37.0
1544,101.0
1545,-120.0
1546,18.0
1547,-2.0
1548,105.03427124023438
1549,-32.034271240234375
1550,-19.0
1551,-24.0
1552,6.0
1553,11.0
1554,34.0
1555,35.0
1556,-10.965728759765625
1557,0.0
1558,-50.034271240234375
1559,-44.0
1560,-25.0
1561,-11.0
1562,-1.0
1563,7.0
1564,79.0
1565,-53.0
1566,-33.0
1567,31.0
1568,96.0
1569,-81.0
1570,-25.0
1571,107.0
1572,-27.0
1573,9.0
1574,-103.0
1575,27.0
1576,88.0
1577,-34.0
1578,-23.0
1579,34.0
1580,195.0
1581,-224.0
1582,-4.0
1583,-19.0
1584,-42.0
1585,-14.0
1586,22.0
1587,36.0
1588,-40.0
1589,-11.0
1590,-5.0
1591,101.0
1592,-3.0
1593,24.0
1594,-102.0
1595,8.0
1596,83.0
1597,-83.0
1598,3.0
1599,2.0
1600,31.0
1601,-16.0
1602,-48.0
1603,96.0
1604,90.0
1605,-53.0
1606,-21.0
1607,-93.0
1608,-20.0
1609,-1.0
1610,1.0
1611,40.0
1612,-3.0
1613,-37.0
1614,4.0
1615,142.0
1616,-69.0
1617,199.0
1618,-252.0
1619,-3.0
1620,270.0
1621,-151.96572875976562
1622,-70.03427124023438
1623,-67.0
1624,10.0
1625,58.0
1626,51.0
1627,-35.0
1628,2.0
1629,56.0
1630,-60.0
1631,-13.0
1632,-37.0
1633,-33.0
1634,0.0
1635,0.0
1636,14.0
1637,16.0
1638,21.0
1639,24.0
1640,-22.0
1641,21.0
1642,-69.0
1643,1.0
1644,0.0
1645,218.0
1646,-85.96572875976562
1647,-24.034271240234375
1648,-24.0
1649,74.0
1650,-83.0
1651,2.0
1652,111.0
1653,-55.965728759765625
1654,-73.03427124023438
1655,1.0
1656,70.0
1657,41.0
1658,-38.965728759765625
1659,-131.03427124023438
1660,11.0
1661,152.0
1662,-106.0
1663,180.0
1664,-239.0
1665,-4.0
1666,29.0
1667,15.0
1668,-46.0
1669,1.0
1670,0.0
1671,2.0
1672,-1.0
1673,1.0
1674,0.0
1675,-1.0
1676,-3.0
1677,41.0
1678,-14.0
1679,-27.0
1680,-1.0
1681,0.0
1682,2.0
1683,59.0
1684,-43.0
1685,-18.0
1686,0.0
1687,0.0
1688,5.0
1689,18.0
1690,29.0
1691,-49.0
1692,1.0
1693,-1.0
1694,-1.0
1695,-1.0
1696,-1.0
1697,32.0
1698,-20.0
1699,-8.0
1700,17.0
1701,38.0
1702,-56.0
1703,-3.0
1704,2.0
1705,-1.0
1706,59.0
1707,-42.0
1708,-7.0
1709,1.0
1710,32.0
1711,-23.0
1712,43.0
1713,-44.0
1714,-18.0
1715,54.0
1716,-39.0
1717,-18.0
1718,30.0
1719,17.0
1720,-46.0
1721,-1.0
1722,26.0
1723,21.0
1724,-46.0
1725,0.0
1726,12.0
1727,46.0
1728,-47.0
1729,-7.0
1730,-1.0
1731,40.0
1732,-6.0
1733,-37.0
1734,7.0
1735,14.0
1736,37.0
1737,-57.0
1738,-1.0
1739,1.0
1740,1.0
1741,-1.0
1742,-1.0
1743,3.0
1744,1.0
1745,-2.0
1746,4.0
1747,35.0
1748,17.0
1749,-58.0
1750,0.0
1751,2.0
1752,-2.0
1753,41.0
1754,-4.0
1755,-37.0
1756,13.0
1757,-13.0
1758,11.0
1759,57.0
1760,-64.0
1761,0.0
1762,-1.0
1763,8.0
1764,-11.0
1765,1.0
1766,39.0
1767,118.0
1768,-157.0
1769,-2.0
1770,2.0
1771,5.0
1772,26.0
1773,10.0
1774,-41.0
1775,-1.0
1776,0.0
1777,14.0
1778,49.0
1779,-38.0
1780,-13.0
1781,-8.0
1782,24.0
1783,18.0
1784,-46.0
1785,0.0
1786,0.0
1787,0.0
1788,1.0
1789,-1.0
1790,0.0
1791,1.0
1792,0.0
1793,6.0
1794,23.0
1795,28.0
1796,-54.0
1797,-1.0
1798,3.0
1799,54.0
1800,-47.0
1801,-13.0
1802,0.0
1803,52.0
1804,-10.0
1805,-43.0
1806,3.0
1807,65.0
1808,-42.0
1809,-26.0
1810,31.0
1811,28.0
1812,-33.0
1813,-22.0
1814,41.0
1815,15.0
1816,-59.0
1817,10.0
1818,55.0
1819,-23.0
1820,-42.0
1821,46.0
1822,10.0
1823,-56.0
1824,29.0
1825,28.0
1826,-39.0
1827,1.0
1828,39.0
1829,-14.0
1830,-45.0
1831,58.0
1832,-6.0
1833,-49.0
1834,50.0
1835,7.0
1836,-60.0
1837,20.0
1838,38.0
1839,-49.0
1840,-8.0
1841,49.0
1842,65.0
1843,27.034271240234375
1844,21.965728759765625
1845,35.0
1846,-105.0
1847,-90.0
1848,12.0
1849,-8.0
1850,56.0
1851,-30.0
1852,-19.0
1853,27.0
1854,-3.0
1855,-6.0
1856,100.0
1857,-58.0
1858,0.0
1859,190.0
1860,-122.96572875976562
1861,98.96572875976562
1862,-169.0
1863,145.0
1864,-115.0
1865,-51.0
1866,132.0
1867,38.0
1868,-78.96572875976562
1869,-63.034271240234375
1870,51.0
1871,-67.0
1872,-51.0
1873,1.0
1874,40.0
1875,17.0
1876,-50.0
1877,280.0
1878,-191.0
1879,-62.0
1880,105.0
1881,-94.0
1882,-3.0
1883,-46.0
1884,231.0
1885,-173.0
1886,-62.0
1887,53.0
1888,-21.0
1889,-11.0
1890,48.0
1891,19.0
1892,38.0
1893,11.034271240234375
1894,0.0
