fulldate,value,external_temp,internal_temp,internal_humidity,external_humidity,day,month,year,hour,Total Precipitation,Snowfall Amount,Total Cloud Cover,Sunshine Duration,Shortwave Radiation,Wind Speed,Wind Direction
6/7/2018 22:00,208,19.3,,,92.83333333,7,6,2018,22,0,0,100,0,32.04,7.59,5.44
6/7/2018 23:00,212,18.5,,,94.66666667,7,6,2018,23,0,0,100,0,0,8.83,11.77
6/8/2018 0:00,203,17.7,,,95,8,6,2018,0,0,0,100,0,0,7.57,25.35
6/8/2018 1:00,200,17.13333333,,,96.16666667,8,6,2018,1,0,0,100,0,0,5.82,21.8
6/8/2018 2:00,212,17,,,97,8,6,2018,2,0,0,30,0,0,5.69,341.57
6/8/2018 3:00,190,16.66666667,,,96.66666667,8,6,2018,3,0,0,100,0,0,6.83,341.57
6/8/2018 4:00,193,16.31666667,,,97,8,6,2018,4,0,0,100,0,0,6.95,338.75
6/8/2018 5:00,191,16.43333333,,,95.33333333,8,6,2018,5,0,0,100,0,0,5.12,320.71
6/8/2018 6:00,293,16.58333333,,,94.33333333,8,6,2018,6,0,0,100,0,0,4.33,318.37
6/8/2018 7:00,167.0342648,16.96666667,,,93.83333333,8,6,2018,7,0,0,100,0,72.09,4.55,341.57
6/8/2018 8:00,167.0342648,17.45,,,91.5,8,6,2018,8,0,0,27,0,213.6,3.88,338.2
6/8/2018 9:00,225,19.21666667,,,86,8,6,2018,9,0,0,29,42.77,362.23,3.24,360
6/8/2018 10:00,322,21.08333333,,,78.5,8,6,2018,10,0,0,61,41.49,223.39,3.55,23.96
6/8/2018 11:00,253,22,,,77.16666667,8,6,2018,11,0,0,54,21.06,177.11,3.56,45
6/8/2018 12:00,247,22.81666667,,,74.66666667,8,6,2018,12,0,0,100,25.53,221.61,4.58,45
6/8/2018 13:00,192,23.71666667,,,71.16666667,8,6,2018,13,0,0,30,0,248.31,5.99,32.74
6/8/2018 14:00,167.0342648,24.21666667,,,68.5,8,6,2018,14,0,0,10.8,40.85,484.16,11.27,26.57
6/8/2018 15:00,296,24.51666667,,,66.16666667,8,6,2018,15,0,0,30,53.11,339.98,11.59,36.16
6/8/2018 16:00,209,23.81666667,,,67.5,8,6,2018,16,0.1,0,21,40.85,534.89,12.23,47.39
6/8/2018 17:00,199,23.46666667,,,71.16666667,8,6,2018,17,0.1,0,10,46.6,581.17,13.04,50.6
6/8/2018 18:00,193,22.63333333,,,74.33333333,8,6,2018,18,0.1,0,10,53.62,553.58,13.61,52.52
6/8/2018 19:00,193,20.41666667,,,81.16666667,8,6,2018,19,0,0,19,53.62,431.65,13.61,52.52
6/8/2018 20:00,191,18.1,,,87.5,8,6,2018,20,0,0,10,47.87,301.71,13.78,49.24
6/8/2018 21:00,192,16.73333333,,,91.33333333,8,6,2018,21,0,0,13,53.62,167.32,11.21,47.6
6/8/2018 22:00,251,15.8,,,93.16666667,8,6,2018,22,0,0,100,50.21,41.83,10.8,36.87
6/8/2018 23:00,215,15.03333333,,,95,8,6,2018,23,0,0,100,0,0,14.28,33.69
6/9/2018 0:00,207,14.45,,,96.33333333,9,6,2018,0,0,0,40,0,0,11.18,33.18
6/9/2018 1:00,212,14.15,,,97.66666667,9,6,2018,1,0,0,50,0,0,9.45,40.36
6/9/2018 2:00,272,14.41666667,,,98.5,9,6,2018,2,0,0,97,0,0,8.21,37.87
6/9/2018 3:00,233,14.23333333,,,99.83333333,9,6,2018,3,0,0,100,0,0,7.9,30.07
6/9/2018 4:00,191,14.46666667,,,100,9,6,2018,4,0,0,59,0,0,7.73,27.76
6/9/2018 5:00,191,14.98333333,,,99.83333333,9,6,2018,5,0,0,100,0,0,7.59,31.43
6/9/2018 6:00,190,16.05,,,97.16666667,9,6,2018,6,0,0,100,0,0.89,9.39,32.47
6/9/2018 7:00,301,17.6,,,91.66666667,9,6,2018,7,0,0,100,0,53.4,7.09,23.96
6/9/2018 8:00,335,18.56666667,,,88.33333333,9,6,2018,8,0,0,100,0,115.7,8.29,55.62
6/9/2018 9:00,194,19.3,,,84.83333333,9,6,2018,9,0,0,100,0,178.89,8.4,59.04
6/9/2018 10:00,167.0342648,19.88333333,,,82.16666667,9,6,2018,10,0,0,100,0,250.09,9,53.13
6/9/2018 11:00,167.0342648,20.25,,,81,9,6,2018,11,0,0,100,0,291.92,7.57,64.65
6/9/2018 12:00,314,21.61666667,,,76.5,9,6,2018,12,0.3,0,100,0,316.84,7.21,92.86
6/9/2018 13:00,90,22.6,,,73.33333333,9,6,2018,13,0.7,0,61,0,385.37,8.28,90
6/9/2018 14:00,94,23.21666667,,,70.16666667,9,6,2018,14,0,0,10,21.06,780.53,9.16,45
6/9/2018 15:00,75,23.11666667,,,70.83333333,9,6,2018,15,0,0,41,53.62,762.73,9.45,40.36
6/9/2018 16:00,74,23.16666667,,,71,9,6,2018,16,0,0,10,33.83,731.58,9.93,43.53
6/9/2018 17:00,75,22.81666667,,,72,9,6,2018,17,0,0,100,53.62,484.16,5.5,31.61
6/9/2018 18:00,99,21.71666667,,,77.16666667,9,6,2018,18,0,0,100,0,152.19,4.45,14.04
6/9/2018 19:00,268,20.15,,,83.16666667,9,6,2018,19,0,0,100,0,112.14,3.6,360
6/9/2018 20:00,170,18.7,,,87.83333333,9,6,2018,20,0.1,0,100,0,48.06,7.24,354.29
6/9/2018 21:00,115,18.06666667,,,91,9,6,2018,21,0,0,100,0,102.35,8.4,350.13
6/9/2018 22:00,72,17.23333333,,,94,9,6,2018,22,0,0,100,0,32.93,10.09,357.95
6/9/2018 23:00,79,16.43333333,,,95,9,6,2018,23,0,0,100,0,0,11.73,17.88
6/10/2018 0:00,67,15.65,,,95.33333333,10,6,2018,0,0,0,100,0,0,9.51,29.48
6/10/2018 1:00,62,14.9,,,96.5,10,6,2018,1,0,0,100,0,0,8.22,28.81
6/10/2018 2:00,79,14.63333333,,,98.66666667,10,6,2018,2,0,0,100,0,0,7.29,20.22
6/10/2018 3:00,61,14.86666667,,,99,10,6,2018,3,0,0,0,0,0,7.64,8.13
6/10/2018 4:00,71,15.06666667,,,98.33333333,10,6,2018,4,0,0,18,0,0,6.16,6.71
6/10/2018 5:00,74,15.43333333,,,98,10,6,2018,5,0,0,100,0,0,4.74,8.75
6/10/2018 6:00,183,15.95,,,98.33333333,10,6,2018,6,0,0,100,0,0,5.01,21.04
6/10/2018 7:00,322,16.95,,,95.66666667,10,6,2018,7,0,0,100,0,40.94,6.64,40.6
6/10/2018 8:00,286,17.88333333,,,92.33333333,10,6,2018,8,0,0,0,0,204.7,6.13,40.24
6/10/2018 9:00,61,18.88333333,,,89.5,10,6,2018,9,0,0,4.5,60,357.78,7.39,46.97
6/10/2018 10:00,58,19.4,,,88.16666667,10,6,2018,10,0,0,100,57.13,475.26,10.74,50.44
6/10/2018 11:00,70,20.2,,,86,10,6,2018,11,0,0,35,0,557.14,13.68,54.64
6/10/2018 12:00,69,21.33333333,,,82.5,10,6,2018,12,0,0,2.1,37.66,729.8,15.48,54.46
6/10/2018 13:00,70,22,,,80,10,6,2018,13,0,0,10,58.66,763.62,14.81,64.06
6/10/2018 14:00,59,22.36666667,,,79.16666667,10,6,2018,14,0,0,10,53.62,791.21,11.68,56.31
6/10/2018 15:00,59,22.93333333,,,77.33333333,10,6,2018,15,0,0,10,53.62,768.07,9.98,64.36
6/10/2018 16:00,60,24.58333333,,,71.33333333,10,6,2018,16,0.3,0,100,53.62,334.64,5.15,65.22
6/10/2018 17:00,81,24.16666667,,,70.33333333,10,6,2018,17,0.4,0,100,0,154.86,4.55,18.43
6/10/2018 18:00,159,22.86666667,,,74.66666667,10,6,2018,18,0.4,0,97,0,158.42,7.9,46.85
6/10/2018 19:00,161,21.41666667,,,81.66666667,10,6,2018,19,0.2,0,100,0,143.29,12.74,47.29
6/10/2018 20:00,156,20.11666667,,,86.83333333,10,6,2018,20,0.2,0,11.7,0,281.24,15.32,60.42
6/10/2018 21:00,102,19.16666667,,,88.83333333,10,6,2018,21,0.1,0,100,52.53,97.9,10.51,51.95
6/10/2018 22:00,62,18.15,,,91.5,10,6,2018,22,0.2,0,100,0,13.35,11.18,33.18
6/10/2018 23:00,62,17.35,,,93.83333333,10,6,2018,23,0,0,72,0,0,15.08,33.31
6/11/2018 0:00,62,16.53333333,,,95.16666667,11,6,2018,0,0,0,69,0,0,15.58,40.31
6/11/2018 1:00,62,15.86666667,,,96.66666667,11,6,2018,1,0,0,10,0,0,14.26,42.95
6/11/2018 2:00,82,15.6,,,97.33333333,11,6,2018,2,0,0,3.6,0,0,15.28,43.09
6/11/2018 3:00,69,15.51666667,,,98,11,6,2018,3,0,0,30,0,0,15.28,46.91
6/11/2018 4:00,69,15.81666667,,,97.66666667,11,6,2018,4,0,0,62,0,0,15.04,47.91
6/11/2018 5:00,67,16.45,,,96.5,11,6,2018,5,0.1,0,70,0,0,14.84,50.91
6/11/2018 6:00,180,17.2,,,94.33333333,11,6,2018,6,0,0,100,5.07,0,13.83,51.34
6/11/2018 7:00,72,18.11666667,,,91.66666667,11,6,2018,7,0,0,100,0,44.5,16.78,54.61
6/11/2018 8:00,59,19.2,,,88.83333333,11,6,2018,8,0,0,100,0,108.58,17.79,54.06
6/11/2018 9:00,60,21.15,,,80.83333333,11,6,2018,9,0,0,100,0,230.51,19.83,60.64
6/11/2018 10:00,167.0342648,21.73333333,,,77.33333333,11,6,2018,10,0,0,100,0,307.94,20.29,62.53
6/11/2018 11:00,67,22.55,,,73.5,11,6,2018,11,0,0,100,0,292.81,19.01,65.38
6/11/2018 12:00,72,22.88333333,,,70.5,11,6,2018,12,0,0,100,0,138.84,19.16,61.99
6/11/2018 13:00,70,21.75,,,74.83333333,11,6,2018,13,0.3,0,100,0,96.12,21.18,72.18
6/11/2018 14:00,65,20.78333333,,,80.5,11,6,2018,14,1.3,0,100,0,131.72,19.24,72.58
6/11/2018 15:00,88,18.28333333,,,96.83333333,11,6,2018,15,0.6,0,100,0,90.78,15.26,70.71
6/11/2018 16:00,167.0342648,16.42,,,100,11,6,2018,16,0.3,0,100,0,96.12,14.58,69.78
6/11/2018 17:00,229,15.875,,,100,11,6,2018,17,0.3,0,100,0,118.37,16.28,71.97
6/11/2018 18:00,167.0342648,15.71666667,,,100,11,6,2018,18,0.3,0,100,0,103.24,16.92,66.16
6/11/2018 19:00,167.0342648,15.43333333,,,100,11,6,2018,19,0.1,0,100,0,112.14,16.42,64
6/11/2018 20:00,167.0342648,15.3,,,100,11,6,2018,20,0.1,0,100,0,92.56,15.62,64.03
6/11/2018 21:00,167.0342648,15.2,,,100,11,6,2018,21,0,0,100,0,86.33,14.17,62.78
6/11/2018 22:00,77,15.25,,,100,11,6,2018,22,0,0,100,0,32.93,12.68,55.41
6/11/2018 23:00,73,15.3,,,100,11,6,2018,23,0,0,100,0,0,12.89,54.09
6/12/2018 0:00,69,15.41666667,,,100,12,6,2018,0,0,0,100,0,0,13.28,49.4
6/12/2018 1:00,65,15.41666667,,,100,12,6,2018,1,0,0,100,0,0,15.79,43.15
6/12/2018 2:00,81,15.2,,,100,12,6,2018,2,0.1,0,100,0,0,20.02,52.31
6/12/2018 3:00,64,15.1,,,100,12,6,2018,3,1.2,0,100,0,0,22.1,52.94
6/12/2018 4:00,175,14.98333333,,,100,12,6,2018,4,1.6,0,100,0,0,20.66,41.47
6/12/2018 5:00,100,14.61666667,,,100,12,6,2018,5,2.1,0,100,0,0,21.82,37.63
6/12/2018 6:00,78,13.96666667,,,100,12,6,2018,6,1.1,0,100,0,0,24.34,51.6
6/12/2018 7:00,62,14.55,,,100,12,6,2018,7,0.9,0,100,0,15.13,23.62,52.43
6/12/2018 8:00,75,15.7,,,100,12,6,2018,8,2.5,0,100,0,43.61,24.7,53.3
6/12/2018 9:00,116,16.5,,,100,12,6,2018,9,2.6,0,100,0,45.39,24.63,52.13
6/12/2018 10:00,137,16.65,,,100,12,6,2018,10,1.4,0,100,0,74.76,23.95,47.44
6/12/2018 11:00,95,17.48333333,,,100,12,6,2018,11,0.7,0,100,0,99.68,21.9,43.67
6/12/2018 12:00,89,18.11666667,,,99.66666667,12,6,2018,12,0.3,0,100,0,183.34,25.2,45.58
6/12/2018 13:00,58,18.61666667,,,95.33333333,12,6,2018,13,0,0,100,0,220.72,25.97,46.12
6/12/2018 14:00,60,18.25,,,83.66666667,12,6,2018,14,0,0,100,0,513.53,18.72,52.03
6/12/2018 15:00,74,18.58333333,,,79.5,12,6,2018,15,0,0,100,0,356,20.62,44.29
6/12/2018 16:00,153,19.1,,,78,12,6,2018,16,0,0,100,0,297.26,21.53,38.21
6/12/2018 17:00,159,18.86666667,,,78.33333333,12,6,2018,17,0,0,100,0,393.38,24.83,29.54
6/12/2018 18:00,151,17.38333333,,,79.5,12,6,2018,18,0,0,100,0,377.36,27.06,28.61
6/12/2018 19:00,192,15.45,,,85.33333333,12,6,2018,19,0,0,10,0,461.02,26.9,24.51
6/12/2018 20:00,142,14.58333333,,,88.66666667,12,6,2018,20,0,0,0,53.62,300.82,25.54,21.5
6/12/2018 21:00,164.6341608,13,,,89,12,6,2018,21,0,0,0,60,173.55,24.07,21.96
6/12/2018 22:00,164.6341608,13,,,90,12,6,2018,22,0,0,0,60,41.83,18.92,21.19
6/12/2018 23:00,164.6341608,13,,,91,12,6,2018,23,0,0,0,1.15,0,15.38,16.31
6/13/2018 0:00,164.6341608,13,,,92,13,6,2018,0,0,0,0,0,0,13.56,10.71
6/13/2018 1:00,164.6341608,13,,,93,13,6,2018,1,0,0,0,0,0,13,4.76
6/13/2018 2:00,164.6341608,13,,,94,13,6,2018,2,0,0,100,0,0,16.04,9.04
6/13/2018 3:00,164.6341608,13,,,95,13,6,2018,3,0,0,100,0,0,15.58,6.63
6/13/2018 4:00,164.6341608,13,,,96,13,6,2018,4,0,0,100,0,0,14.06,2.94
6/13/2018 5:00,167.0342648,11.65,,,97,13,6,2018,5,0,0,100,0,0,13.68,358.49
6/13/2018 6:00,92,12.58333333,,,94.66666667,13,6,2018,6,0,0,100,0,0,13.32,358.45
6/13/2018 7:00,210,13.5,,,91.16666667,13,6,2018,7,0,0,100,0,41.83,12.96,358.41
6/13/2018 8:00,121,15,,,84.66666667,13,6,2018,8,0,0,100,0,129.05,13.32,360
6/13/2018 9:00,167.0342648,15.51666667,,,79.33333333,13,6,2018,9,0,0,100,0,241.19,13.34,3.09
6/13/2018 10:00,164,15.9,,,76.33333333,13,6,2018,10,0,0,100,0,333.75,12.26,3.37
6/13/2018 11:00,123,16.3,,,74.83333333,13,6,2018,11,0,0,10,0,337.31,11.53,1.79
6/13/2018 12:00,144,17.11666667,,,68.33333333,13,6,2018,12,0,0,100,53.62,384.48,11.21,5.53
6/13/2018 13:00,126,17.88333333,,,66.66666667,13,6,2018,13,0,0,10,0,542.9,12.26,356.63
6/13/2018 14:00,120,18.78333333,,,65.16666667,13,6,2018,14,0,0,100,53.62,542.01,10.5,354.09
6/13/2018 15:00,287,19.31666667,,,62.33333333,13,6,2018,15,0,0,64,0,530.44,10.97,336.8
6/13/2018 16:00,275,19.33333333,,,60.83333333,13,6,2018,16,0,0,100,19.15,578.5,12.89,324.09
6/13/2018 17:00,167.0342648,18.95,,,62.66666667,13,6,2018,17,0,0,10,0,426.31,13.32,321.58
6/13/2018 18:00,240,18.76666667,,,63.5,13,6,2018,18,0,0,10,53.62,485.05,13.18,325.01
6/13/2018 19:00,205,16.86666667,,,71.66666667,13,6,2018,19,0,0,2.4,53.62,466.36,13.24,315
6/13/2018 20:00,196,14.96666667,,,81,13,6,2018,20,0,0,6.6,58.47,336.42,12.26,310.24
6/13/2018 21:00,100,13.91666667,,,85.66666667,13,6,2018,21,0,0,15.6,55.79,189.57,9.42,313.45
6/13/2018 22:00,69,13.03333333,,,89.16666667,13,6,2018,22,0,0,4.8,50.04,50.73,10.09,325.18
6/13/2018 23:00,116,12.48333333,,,91,13,6,2018,23,0,0,19.5,1.69,0,8.22,331.19
6/14/2018 0:00,74,12,,,91.83333333,14,6,2018,0,0,0,29.4,0,0,4.69,327.53
6/14/2018 1:00,60,11.46666667,,,93.16666667,14,6,2018,1,0,0,30,0,0,2.16,270
6/14/2018 2:00,74,11.08333333,,,94.33333333,14,6,2018,2,0,0,30,0,0,4.39,214.99
6/14/2018 3:00,58,10.85,,,95.5,14,6,2018,3,0,0,40,0,0,6.83,198.43
6/14/2018 4:00,58,10.75,,,96.5,14,6,2018,4,0,0,3.3,0,0,7.52,196.7
6/14/2018 5:00,167,11.61666667,,,96.5,14,6,2018,5,0,0,1.2,0,0,7.75,201.8
6/14/2018 6:00,167.0342648,13.21666667,,,92.83333333,14,6,2018,6,0,0,4,20.25,0.89,8.4,189.87
6/14/2018 7:00,167.0342648,16.33333333,,,83.16666667,14,6,2018,7,0,0,5,57.45,84.55,7.75,201.8
6/14/2018 8:00,90,18.76666667,,,67,14,6,2018,8,0,0,0,56.81,221.61,13.32,218.42
6/14/2018 9:00,60,19.93333333,,,61.66666667,14,6,2018,9,0,0,6,60,360.45,18.86,221.91
6/14/2018 10:00,61,21.23333333,,,59.5,14,6,2018,10,0,0,0,56.17,476.15,24.25,229.21
6/14/2018 11:00,145,21.06666667,,,61.83333333,14,6,2018,11,0,0,63,60,567.82,25.74,227.83
6/14/2018 12:00,84,20.65,,,65.33333333,14,6,2018,12,0,0,100,19.79,545.57,25.68,238.76
6/14/2018 13:00,76,21.35,,,63,14,6,2018,13,0,0,100,0,283.91,22.8,248.7
6/14/2018 14:00,64,21.05,,,62.66666667,14,6,2018,14,0,0,11,0,614.1,22.21,253.03
6/14/2018 15:00,68,20.45,,,67,14,6,2018,15,0,0,100,52.98,750.27,23.83,265.67
6/14/2018 16:00,67,19.21666667,,,73.5,14,6,2018,16,0,0,100,0,300.82,21.79,292.33
6/14/2018 17:00,113,18.31666667,23.6,52,79.83333333,14,6,2018,17,0,0,100,0,175.33,19.71,279.46
6/14/2018 18:00,202,18.23333333,22.3,53.5,81.16666667,14,6,2018,18,0,0,100,0,169.99,19.3,278.58
6/14/2018 19:00,164,17.83333333,22.16666667,54.83333333,83.5,14,6,2018,19,0,0,12.9,0,156.64,17.88,295.02
6/14/2018 20:00,167,16.71666667,22.16666667,54,88.33333333,14,6,2018,20,0,0,10,51.77,188.68,20.77,295.68
6/14/2018 21:00,96,15.88333333,22.1,54,89.83333333,14,6,2018,21,0,0,0,53.62,161.09,20.14,294.27
6/14/2018 22:00,58,14.68333333,22.01666667,54,88,14,6,2018,22,0,0,0,60,44.5,12.77,291.5
6/14/2018 23:00,61,13.91666667,21.95,53.16666667,88.16666667,14,6,2018,23,0,0,0,2.38,0,10.14,276.12
6/15/2018 0:00,74,12.95,21.9,53,91.83333333,15,6,2018,0,0,0,0,0,0,9.01,267.71
6/15/2018 1:00,68,12.26666667,21.85,52.66666667,93.83333333,15,6,2018,1,0,0,0,0,0,8.83,258.23
6/15/2018 2:00,77,11.68333333,21.8,52,95.16666667,15,6,2018,2,0,0,0,0,0,8.12,257.2
6/15/2018 3:00,58,11.16666667,21.7,52,95.66666667,15,6,2018,3,0,0,0,0,0,7.99,262.23
6/15/2018 4:00,57,11.58333333,21.68333333,52,97.5,15,6,2018,4,0,0,1,0,0,8.29,272.49
6/15/2018 5:00,167.0342648,12.81666667,21.6,51.66666667,93.66666667,15,6,2018,5,0,0,100,0,0,8.71,277.13
6/15/2018 6:00,296,13.71666667,21.81666667,51.66666667,88.83333333,15,6,2018,6,0,0,100,0,0,8.71,277.13
6/15/2018 7:00,161,15.13333333,22.01666667,51.33333333,86.5,15,6,2018,7,0,0,100,0,48.06,10.18,278.13
6/15/2018 8:00,96,16.6,22.13333333,52.83333333,80.16666667,15,6,2018,8,0,0,100,0,157.53,11.3,279.16
6/15/2018 9:00,65,17.88333333,22.35,53.16666667,74.83333333,15,6,2018,9,0,0,36,0,339.09,9.83,278.43
6/15/2018 10:00,200,18.78333333,22.5,53,70.66666667,15,6,2018,10,0,0,0,37.02,518.87,11.09,283.13
6/15/2018 11:00,258,21.06666667,22.5,53.83333333,63.16666667,15,6,2018,11,0,0,10,60,631.01,13.32,288.92
6/15/2018 12:00,117,22.36666667,22.5,54,57.66666667,15,6,2018,12,0,0,10,53.62,723.57,13.66,288.43
6/15/2018 13:00,85,23.3,22.5,54,53.66666667,15,6,2018,13,0,0,10,53.62,788.54,15.65,293.03
6/15/2018 14:00,60,23.4,22.45,53.16666667,51.33333333,15,6,2018,14,0,0,10,53.62,601.64,12.62,266.73
6/15/2018 15:00,58,23.05,22.41666667,53.33333333,50.5,15,6,2018,15,0,0,10,53.62,799.22,12.98,273.18
6/15/2018 16:00,61,22.65,22.4,53.33333333,50.16666667,15,6,2018,16,0,0,10,53.62,760.06,15.84,291.32
6/15/2018 17:00,71,22.15,22.4,53.16666667,51.5,15,6,2018,17,0,0,10,53.62,686.19,18.72,307.97
6/15/2018 18:00,69,21.35,22.4,53.83333333,54.16666667,15,6,2018,18,0,0,0,53.62,595.41,20.88,313.6
6/15/2018 19:00,177,19.21666667,22.45,54.5,66,15,6,2018,19,0,0,0,60,476.15,21.89,315
6/15/2018 20:00,107,16.66666667,22.43333333,54.16666667,78,15,6,2018,20,0,0,0,60,330.19,20.37,316.43
6/15/2018 21:00,67,15.13333333,22.33333333,54,79.66666667,15,6,2018,21,0,0,0.9,60,188.68,16.55,315.88
6/15/2018 22:00,65,14.18333333,22.25,53.5,80.33333333,15,6,2018,22,0,0,4.5,59.43,52.51,12.5,318.5
6/15/2018 23:00,68,13.85,22.2,53,83,15,6,2018,23,0,0,10.2,2.78,0,10.44,316.4
6/16/2018 0:00,70,13.48333333,22.11666667,52.16666667,82.33333333,16,6,2018,0,0,0,100,0,0,7.73,297.76
6/16/2018 1:00,62,13.16666667,22.1,51.5,82.5,16,6,2018,1,0,0,13.8,0,0,8.05,280.3
6/16/2018 2:00,77,12.85,22.05,51,83.66666667,16,6,2018,2,0,0,39,0,0,7.57,272.73
6/16/2018 3:00,60,12.55,22,51,86.66666667,16,6,2018,3,0,0,100,0,0,7.24,264.29
6/16/2018 4:00,59,12.6,21.98333333,51,87.66666667,16,6,2018,4,0,0,100,0,0,6.57,260.54
6/16/2018 5:00,143,13.4,21.9,50.83333333,87.33333333,16,6,2018,5,0,0,100,0,0,6.16,263.29
6/16/2018 6:00,167.0342648,14.81666667,21.9,50.83333333,83.5,16,6,2018,6,0,0,100,0,0,6.57,260.54
6/16/2018 7:00,329,15.08333333,21.9,51.16666667,82.33333333,16,6,2018,7,0,0,100,0,59.63,7.92,270
6/16/2018 8:00,167.0342648,16.16666667,21.88333333,49.5,77.16666667,16,6,2018,8,0,0,100,0,176.22,9.78,276.34
6/16/2018 9:00,56,18.4,22,50,67.16666667,16,6,2018,9,0,0,100,0,329.3,11.61,277.13
6/16/2018 10:00,167.0342648,19.8,22.11666667,47.33333333,59.33333333,16,6,2018,10,0,0,61,0,442.33,13.34,273.09
6/16/2018 11:00,178,20.38333333,22.55,49,61.66666667,16,6,2018,11,0,0,76,21.06,624.78,15.48,271.33
6/16/2018 12:00,155,21.75,22.51666667,50.66666667,57.16666667,16,6,2018,12,0,0,40,11.49,730.69,16.94,272.44
6/16/2018 13:00,151,22.13333333,22.6,51.16666667,53.33333333,16,6,2018,13,0,0,25,34.47,807.23,17.16,279.66
6/16/2018 14:00,168,22.38333333,22.6,51.33333333,51.66666667,16,6,2018,14,0,0,100,44.04,730.69,15.75,280.54
6/16/2018 15:00,161,22.53333333,22.51666667,47.33333333,50,16,6,2018,15,0,0,100,0,789.43,16.31,292.04
6/16/2018 16:00,155,21.5,22.46666667,46.5,54.83333333,16,6,2018,16,0,0,100,0,614.1,16.3,313.21
6/16/2018 17:00,197,20.75,22.6,49.33333333,59.33333333,16,6,2018,17,0,0,100,0,445.89,14.02,311.88
6/16/2018 18:00,314,19.8,22.76666667,52.16666667,62,16,6,2018,18,0,0,9,0,467.25,14.51,316.01
6/16/2018 19:00,167.0342648,18.2,22.7,52.16666667,67.83333333,16,6,2018,19,0,0,54,54.26,469.03,18.58,324.46
6/16/2018 20:00,146,16.41666667,22.66666667,52,76.16666667,16,6,2018,20,0,0,14,25.53,323.96,17.57,315.83
6/16/2018 21:00,98,15.06666667,22.53333333,53,82.16666667,16,6,2018,21,0,0,0,51.06,180.67,12.73,315
6/16/2018 22:00,60,14.18333333,22.45,53,87.16666667,16,6,2018,22,0,0,0,60,44.5,9.45,310.36
6/16/2018 23:00,60,13.66666667,22.36666667,52,88.66666667,16,6,2018,23,0,0,10,3.42,0,8.71,299.74
6/17/2018 0:00,59,13.61666667,22.3,51.83333333,88.83333333,17,6,2018,0,0,0,30,0,0,8.83,281.77
6/17/2018 1:00,73,13.9,22.23333333,51,88.16666667,17,6,2018,1,0,0,100,0,0,10.11,265.91
6/17/2018 2:00,88,14.15,22.2,51.83333333,87.66666667,17,6,2018,2,0,0,100,0,0,12.25,268.32
6/17/2018 3:00,64,13.8,22.16666667,51.5,89.33333333,17,6,2018,3,0,0,40,0,0,12.25,268.32
6/17/2018 4:00,59,13.55,22.1,50,89.33333333,17,6,2018,4,0,0,100,0,0,12.6,270
6/17/2018 5:00,161,14.26666667,22.1,50.33333333,85,17,6,2018,5,0,0,100,0,0,14.76,270
6/17/2018 6:00,194,15.3,22.1,49.66666667,79.83333333,17,6,2018,6,0,0,100,0,0.89,15.55,264.69
6/17/2018 7:00,202,16.3,22.23333333,50.5,73.16666667,17,6,2018,7,0,0,100,0,42.72,15.91,264.81
6/17/2018 8:00,74,17.41666667,22.36666667,50,66.33333333,17,6,2018,8,0,0,100,0,77.43,15.5,267.34
6/17/2018 9:00,61,18.63333333,22.4,50.16666667,59.66666667,17,6,2018,9,0,0,100,0,130.83,15.94,263.52
6/17/2018 10:00,61,18.41666667,22.4,50,61.16666667,17,6,2018,10,0,0,100,0,107.69,15.23,263.21
6/17/2018 11:00,60,18.86666667,22.4,50,62.16666667,17,6,2018,11,0,0,100,0,226.95,14.06,267.06
6/17/2018 12:00,62,19.46666667,22.4,50,60.33333333,17,6,2018,12,0,0,100,0,153.08,14.69,281.31
6/17/2018 13:00,60,21,22.41666667,50,54.66666667,17,6,2018,13,0,0,100,0,253.65,17.81,284.04
6/17/2018 14:00,70,21.66666667,22.4,50,51.83333333,17,6,2018,14,0,0,10,0,558.92,19.08,268.92
6/17/2018 15:00,73,21.23333333,22.4,50,53.66666667,17,6,2018,15,0,0,100,53.62,653.26,19.49,274.24
6/17/2018 16:00,62,20.61666667,22.4,51.16666667,55.16666667,17,6,2018,16,0,0,100,0,481.49,18.1,287.35
6/17/2018 17:00,93,20.46666667,22.4,51,57.5,17,6,2018,17,0,0,100,0,587.4,15.28,285.02
6/17/2018 18:00,140,19.81666667,22.4,51,58.66666667,17,6,2018,18,0,0,100,0,482.38,15.38,290.56
6/17/2018 19:00,149,18.38333333,22.4,51,64,17,6,2018,19,0,0,100,0,365.79,15.58,310.31
6/17/2018 20:00,165,17.61666667,22.4,51,67.83333333,17,6,2018,20,0,0,100,0,200.25,14.51,316.01
6/17/2018 21:00,96,17.01666667,22.4,51,71.16666667,17,6,2018,21,0,0,100,0,54.29,7.9,313.15
6/17/2018 22:00,60,16.53333333,22.3,51,74,17,6,2018,22,0,0,100,0,12.46,4.39,304.99
6/17/2018 23:00,58,16.35,22.3,51,78,17,6,2018,23,0,0,100,0,0,1.8,270
6/18/2018 0:00,67,15.88333333,22.18333333,51,79.33333333,18,6,2018,0,0,0,100,0,0,4.55,198.43
6/18/2018 1:00,71,15.5,22.2,51,81.16666667,18,6,2018,1,0,0,100,0,0,7.7,190.78
6/18/2018 2:00,86,15.6,22.15,51,81.5,18,6,2018,2,0,0,100,0,0,9.03,203.5
